"","subject","trial","item","category","supercategory","PosOr","answercode","correct","correct_manual","answer_auto_jaro","correct_auto_jaro","word","word.c","letters.01","timing.01"
"637",5,157,"ohrring","Schmuck","Kleidung",5,"correct","1",1,"correct",1,"OHRRINGEnter","OHRRING","O",987
"638",5,158,"tiger","Raubtiere","Tiere",5,"correct","1",1,"correct",1,"TIGEREnter","TIGER","T",1239
"639",5,159,"schneebesen","Kochen","Werkzeug",5,"correct","1",1,"correct",1,"SCHNEEBESENEnter","SCHNEEBESEN","S",991
"640",5,160,"schornstein","Filler","Filler",5,"correct","1",1,"correct",1,"SCHORNSTEINEnter","SCHORNSTEIN","S",1167
"641",6,1,"brille","Filler","Filler",1,"correct","1",1,"correct",1,"BRILLE ","BRILLE","B",1056
"642",6,2,"regal","Aufbewahrung","Möbel",1,"correct","1",1,"correct",1,"REGAL ","REGAL","R",997
"643",6,3,"goldfisch","Fische","Tiere",1,"almostcorrect","1",1,"alternative_corrected",1,"FISCH ","FISCH","F",1083
"644",6,4,"auto","Strasse","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"AUTO ","AUTO","A",1052
"645",6,5,"kopfhörer","Filler","Filler",2,"correct","1",1,"correct",1,"KOPFHÖRER ","KOPFHÖRER","K",1459
"646",6,6,"kleiderschrank","Aufbewahrung","Möbel",2,"almostcorrect","1",1,"alternative_corrected",1,"SCHABackspaceRANK ","SCHRANK","S",1626
"647",6,7,"lkw","Strasse","Fortbewegungsmittel",2,"almostcorrect","1",1,"approx_correct",1,"LLWBackspaceKW ","LLKW","L",1383
"648",6,8,"schwamm","Filler","Filler",3,"correct","1",1,"correct",1,"SCHWAMM ","SCHWAMM","S",1514
"649",6,9,"schachtel","Aufbewahrung","Möbel",3,"correct","1",1,"correct",1,"SCHACHTEL ","SCHACHTEL","S",1140
"650",6,10,"mülleimer","Filler","Filler",4,"correct","1",1,"correct",1,"MÜLLEIMER ","MÜLLEIMER","M",1257
"651",6,11,"delfin","Fische","Tiere",2,"correct","1",1,"correct",1,"DELFIN ","DELFIN","D",1101
"652",6,12,"bus","Strasse","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"BUS ","BUS","B",1006
"653",6,13,"lippenstift","Filler","Filler",5,"correct","1",1,"correct",1,"LIPPENSTIFT ","LIPPENSTIFT","L",1157
"654",6,14,"hai","Fische","Tiere",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"MBackspaceHAI ","HAI","M",1580
"655",6,15,"kutsche","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"KUTSCHE ","KUTSCHE","K",1630
"656",6,16,"schublade","Aufbewahrung","Möbel",4,"correct","1",1,"correct",1,"SCHUBLADE ","SCHUBLADE","S",3513
"657",6,17,"aal","Fische","Tiere",4,"correct","1",1,"correct",1,"AAL ","AAL","A",951
"658",6,18,"motorrad","Strasse","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"MOTORRAD ","MOTORRAD","M",876
"659",6,19,"safe","Aufbewahrung","Möbel",5,"correct","1",1,"correct",1,"SAFE ","SAFE","S",1404
"660",6,20,"rochen","Fische","Tiere",5,"almostcorrect","1",1,"approx_correct",1,"ROCHE ","ROCHE","R",1059
"661",6,21,"kartoffel","Gemüse","Lebensmittel",1,"backspace_space_enter","NA",0,"backspace_space_enter",0,"BackspaceKARTOFFEL ","6KARTOFFEL","Backspace",NA
"662",6,22,"sense","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SENSE ","SENSE","S",1118
"663",6,23,"daunenweste","Jacken","Kleidung",1,"almostcorrect","1",1,"alternative_corrected",1,"WESTE ","WESTE","W",1539
"664",6,24,"brokkoli","Gemüse","Lebensmittel",2,"almostcorrect","1",1,"approx_correct",1,"BROKOLI ","BROKOLI","B",992
"665",6,25,"schaufel","Bauernhof","Werkzeug",2,"correct","1",1,"correct",1,"SCHAUFEL ","SCHAUFEL","S",1127
"666",6,26,"sakko","Jacken","Kleidung",2,"almostcorrect","1",1,"alternative_corrected",1,"ANZUG ","ANZUG","A",4416
"667",6,27,"pfeife","Filler","Filler",1,"correct","1",1,"correct",1,"PFEIFE ","PFEIFE","P",3009
"668",6,28,"karotte","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"KAROTTE ","KAROTTE","K",771
"669",6,29,"pelzmantel","Jacken","Kleidung",3,"almostcorrect","1",1,"alternative_corrected",1,"MANTEL ","MANTEL","M",955
"670",6,30,"schornstein","Filler","Filler",2,"isna","NA",0,"isna",0,"NA","NA","S",1418
"671",6,31,"säge","Bauernhof","Werkzeug",3,"backspace_space_enter","NA",0,"backspace_space_enter",0," SÄGE "," SÄGE"," ",NA
"672",6,32,"käfig","Filler","Filler",3,"correct","1",1,"correct",1,"KÄFIG ","KÄFIG","K",1380
"673",6,33,"gurke","Gemüse","Lebensmittel",4,"correct","1",1,"correct",1,"GURKE ","GURKE","G",955
"674",6,34,"besen","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"BESEN ","BESEN","B",1242
"675",6,35,"arztkittel","Jacken","Kleidung",4,"almostcorrect","1",1,"alternative_corrected",1,"KITTEL ","KITTEL","K",2062
"676",6,36,"parfum","Filler","Filler",4,"almostcorrect","1",1,"approx_correct",1,"PARMBackspaceBackspaceRFÜM ","PARFÜM","P",1335
"677",6,37,"axt","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"AXT ","AXT","A",1016
"678",6,38,"paprika","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"PAPRIKA ","PAPRIKA","P",1345
"679",6,39,"kapuzenpulli","Jacken","Kleidung",5,"semantic_relation","NA",0,"not_correct",0,"JACKE ","JACKE","J",1646
"680",6,40,"waage","Filler","Filler",5,"correct","1",1,"correct",1,"WAAGE ","WAAGE","W",1230
"681",6,41,"tulpe","Blumen","Misc II",1,"correct","1",1,"correct",1,"TULPE ","TULPE","T",1198
"682",6,42,"pferd","Huftiere","Tiere",1,"correct","1",1,"correct",1,"PFERD ","PFERD","P",974
"683",6,43,"harfe","Instrumente","Misc I",1,"correct","1",1,"correct",1,"HARFE ","HARFE","H",1748
"684",6,44,"schwert","Filler","Filler",1,"almostcorrect","1",1,"correctedtocorrect",1,"SCHWARBackspaceBackspaceERT ","SCHWERT","S",1283
"685",6,45,"kamel","Huftiere","Tiere",2,"correct","1",1,"correct",1,"KAMEL ","KAMEL","K",940
"686",6,46,"klavier","Instrumente","Misc I",2,"correct","1",1,"correct",1,"KLAVIER ","KLAVIER","K",2127
"687",6,47,"löwenzahn","Blumen","Misc II",2,"correct","1",1,"correct",1,"LÖWENZAHN ","LÖWENZAHN","L",1832
"688",6,48,"kerze","Filler","Filler",2,"correct","1",1,"correct",1,"KERZE ","KERZE","K",969
"689",6,49,"geige","Instrumente","Misc I",3,"correct","1",1,"correct",1,"GEIGE ","GEIGE","G",871
"690",6,50,"rose","Blumen","Misc II",3,"correct","1",1,"correct",1,"ROSE ","ROSE","R",1894
"691",6,51,"schaf","Huftiere","Tiere",3,"almostcorrect","1",1,"correctedtocorrect",1,"SCHAFFBackspace ","SCHAF","S",877
"692",6,52,"mikrofon","Filler","Filler",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"ABackspaceMIKROFON ","MIKROFON","A",NA
"693",6,53,"schlagzeug","Instrumente","Misc I",4,"correct","1",1,"correct",1,"SCHLAGZEUG ","SCHLAGZEUG","S",1308
"694",6,54,"bürste","Filler","Filler",4,"semantic_relation","NA",0,"not_correct",0,"KAMM ","KAMM","K",1537
"695",6,55,"kuh","Huftiere","Tiere",4,"correct","1",1,"correct",1,"KUH ","KUH","K",1449
"696",6,56,"sonnenblume","Blumen","Misc II",4,"isna","NA",0,"isna",0,"NA","NA","S",2703
"697",6,57,"gitarre","Instrumente","Misc I",5,"correct","1",1,"correct",1,"GITARRE ","GITARRE","G",1209
"698",6,58,"reh","Huftiere","Tiere",5,"correct","1",1,"correct",1,"REH ","REH","R",1505
"699",6,59,"orchidee","Blumen","Misc II",5,"correct","1",1,"correct",1,"ORCHIDEE ","ORCHIDEE","O",1623
"700",6,60,"luftballon","Filler","Filler",5,"almostcorrect","1",1,"alternative_corrected",1,"BLABackspaceBackspaceALLON ","BALLON","B",1364
"701",6,61,"kanu","Wasser","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"KANU ","KANU","K",1394
"702",6,62,"fächer","Filler","Filler",1,"correct","1",1,"correct",1,"FÄCHER ","FÄCHER","F",1838
"703",6,63,"herd","Küche","Möbel",1,"correct","1",1,"correct",1,"HERD ","HERD","H",1226
"704",6,64,"u-boot","Wasser","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"U-BOOT ","U-BOOT","U",1278
"705",6,65,"bleistift","Büro","Werkzeug",1,"almostcorrect","1",1,"alternative_corrected",1,"STIFT ","STIFT","S",2495
"706",6,66,"kühlschrank","Küche","Möbel",2,"correct","1",1,"correct",1,"KÜHLSCHRANK ","KÜHLSCHRANK","K",1993
"707",6,67,"gondel","Wasser","Fortbewegungsmittel",3,"isna","NA",0,"isna",0,"NA","NA","NA",NA
"708",6,68,"klammer","Büro","Werkzeug",2,"isna","NA",0,"isna",0,"NA","NA","B",2744
"709",6,69,"kaffeemaschine","Küche","Möbel",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"MEBackspaceBackspaceKAFFE ","KAFFE","M",NA
"710",6,70,"yacht","Wasser","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"YACHT ","YACHT","Y",1118
"711",6,71,"würfel","Filler","Filler",2,"correct","1",1,"correct",1,"WÜRFEL ","WÜRFEL","W",1331
"712",6,72,"schere","Büro","Werkzeug",3,"correct","1",1,"correct",1,"SCHERE ","SCHERE","S",1007
"713",6,73,"mikrowelle","Küche","Möbel",4,"correct","1",1,"correct",1,"MIKROWELLE ","MIKROWELLE","M",1220
"714",6,74,"steckdose","Filler","Filler",3,"correct","1",1,"correct",1,"STECKDOSE ","STECKDOSE","S",904
"715",6,75,"segelschiff","Wasser","Fortbewegungsmittel",5,"almostcorrect","1",1,"alternative_corrected",1,"SEGELBOOT ","SEGELBOOT","S",1456
"716",6,76,"radiergummi","Büro","Werkzeug",4,"correct","1",1,"correct",1,"RADIERGUMMI ","RADIERGUMMI","R",990
"717",6,77,"briefkasten","Filler","Filler",4,"correct","1",1,"correct",1,"BRIEFKASTEN ","BRIEFKASTEN","B",1601
"718",6,78,"geschirrspüler","Küche","Möbel",5,"isna","NA",0,"isna",0,"NA","NA","G",2162
"719",6,79,"lineal","Büro","Werkzeug",5,"correct","1",1,"correct",1,"LINEAL ","LINEAL","L",3403
"720",6,80,"briefmarke","Filler","Filler",5,"correct","1",1,"correct",1,"BRIEFMARKE ","BRIEFMARKE","B",1868
"721",6,81,"fernglas","Filler","Filler",1,"correct","1",1,"correct",1,"FERNGLAS ","FERNGLAS","F",1085
"722",6,82,"birne","Obst","Lebensmittel",1,"correct","1",1,"correct",1,"BIRNE ","BIRNE","B",1223
"723",6,83,"biene","Insekten","Tiere",1,"correct","1",1,"correct",1,"BIENE ","BIENE","B",993
"724",6,84,"kassette","Filler","Filler",2,"almostcorrect","1",1,"approx_correct",1,"KASETTE ","KASETTE","K",1540
"725",6,85,"becher","Trinkgefässe","Misc II",1,"correct","1",1,"correct",1,"BECHER ","BECHER","B",1247
"726",6,86,"fliege","Insekten","Tiere",2,"correct","1",1,"correct",1,"FLIEGE ","FLIEGE","F",2372
"727",6,87,"kopfkissen","Filler","Filler",3,"almostcorrect","1",1,"alternative_corrected",1,"KISSEN ","KISSEN","K",1051
"728",6,88,"tasse","Trinkgefässe","Misc II",2,"correct","1",1,"correct",1,"TASSE ","TASSE","T",1891
"729",6,89,"ameise","Insekten","Tiere",3,"correct","1",1,"correct",1,"AMEISE ","AMEISE","A",1391
"730",6,90,"trauben","Obst","Lebensmittel",2,"correct","1",1,"correct",1,"TRAUBEN ","TRAUBEN","T",2408
"731",6,91,"flasche","Trinkgefässe","Misc II",3,"almostcorrect","1",1,"correctedtocorrect",1,"FLASCHENBackspace ","FLASCHE","F",1889
"732",6,92,"spinne","Insekten","Tiere",4,"correct","1",1,"correct",1,"SPINNE ","SPINNE","S",1073
"733",6,93,"apfel","Obst","Lebensmittel",3,"correct","1",1,"correct",1,"APFEL ","APFEL","A",988
"734",6,94,"kanne","Trinkgefässe","Misc II",4,"correct","1",1,"correct",1,"KANNE ","KANNE","K",1672
"735",6,95,"marienkäfer","Insekten","Tiere",5,"correct","1",1,"correct",1,"MARIENKÄFER ","MARIENKÄFER","M",1111
"736",6,96,"banane","Obst","Lebensmittel",4,"almostcorrect","1",1,"correctedtocorrect",1,"BANEBackspaceANE ","BANANE","B",849
"737",6,97,"ball","Filler","Filler",4,"correct","1",1,"correct",1,"BALL ","BALL","B",1329
"738",6,98,"glas","Trinkgefässe","Misc II",5,"correct","1",1,"correct",1,"GLAS ","GLAS","G",1207
"739",6,99,"kirsche","Obst","Lebensmittel",5,"correct","1",1,"correct",1,"KIRSCHE ","KIRSCHE","K",1053
"740",6,100,"badewanne","Filler","Filler",5,"almostcorrect","1",1,"correctedtocorrect",1,"BADEWBackspaceWANNE ","BADEWANNE","B",1931
"741",6,101,"bohrmaschine","Heimwerker","Werkzeug",1,"almostcorrect","1",1,"correctedtocorrect",1,"BOIBackspaceHRMASCHINE ","BOHRMASCHINE","B",1850
"742",6,102,"schlüssel","Filler","Filler",1,"correct","1",1,"correct",1,"SCHLÜSSEL ","SCHLÜSSEL","S",1130
"743",6,103,"bonbon","Süssigkeiten","Lebensmittel",1,"correct","1",1,"correct",1,"BONBON ","BONBON","B",968
"744",6,104,"glocke","Filler","Filler",2,"almostcorrect","1",1,"alternative_corrected",1,"KLINGEL ","KLINGEL","K",2232
"745",6,105,"schraubenzieher","Heimwerker","Werkzeug",2,"correct","1",1,"correct",1,"SCHRAUBENZIEHER ","SCHRAUBENZIEHER","S",1272
"746",6,106,"fuss","Körperteile","Misc I",1,"almostcorrect","1",1,"approx_alternative",1,"FU? ","FU?","F",1111
"747",6,107,"streichholz","Filler","Filler",3,"isna","NA",0,"isna",0,"NA","NA","S",3464
"748",6,108,"kuchen","Süssigkeiten","Lebensmittel",2,"backspace_space_enter","NA",0,"backspace_space_enter",0," KUCHEN "," KUCHEN"," ",NA
"749",6,109,"hand","Körperteile","Misc I",2,"correct","1",1,"correct",1,"HAND ","HAND","H",1131
"750",6,110,"hammer","Heimwerker","Werkzeug",3,"correct","1",1,"correct",1,"HAMMER ","HAMMER","H",2743
"751",6,111,"kekse","Süssigkeiten","Lebensmittel",3,"correct","1",1,"correct",1,"KEKSE ","KEKSE","K",1005
"752",6,112,"arm","Körperteile","Misc I",3,"correct","1",1,"correct",1,"ARM ","ARM","A",1077
"753",6,113,"zigarette","Filler","Filler",4,"correct","1",1,"correct",1,"ZIGARETTE ","ZIGARETTE","Z",1799
"754",6,114,"ventilator","Filler","Filler",5,"almostcorrect","1",1,"correctedtocorrect",1,"VENTILARBackspaceTOR ","VENTILATOR","V",1909
"755",6,115,"feile","Heimwerker","Werkzeug",4,"correct","1",1,"correct",1,"FEILE ","FEILE","F",1873
"756",6,116,"ohr","Körperteile","Misc I",4,"correct","1",1,"correct",1,"OHR ","OHR","O",1078
"757",6,117,"schokolade","Süssigkeiten","Lebensmittel",4,"correct","1",1,"correct",1,"SCHOKOLADE ","SCHOKOLADE","S",1204
"758",6,118,"zange","Heimwerker","Werkzeug",5,"correct","1",1,"correct",1,"ZANGE ","ZANGE","Z",1693
"759",6,119,"bein","Körperteile","Misc I",5,"semantic_relation","NA",0,"first_letter_error",0,"FUSSBackspaceBackspaceBackspaceBackspaceBEIN ","BEIN","F",1671
"760",6,120,"eis","Süssigkeiten","Lebensmittel",5,"correct","1",1,"correct",1,"EIS ","EIS","E",1206
"761",6,121,"taube","Vögel","Tiere",1,"correct","1",1,"correct",1,"TAUBE ","TAUBE","T",1001
"762",6,122,"hochhaus","Gebäude","Misc II",1,"correct","1",1,"correct",1,"HOCHHAUS ","HOCHHAUS","H",1424
"763",6,123,"spaghetti","Filler","Filler",1,"isna","NA",0,"isna",0,"NA","NA","S",1052
"764",6,124,"schwan","Vögel","Tiere",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"TBackspaceBackspaceSCHWAN ","6SCHWAN","T",NA
"765",6,125,"kirche","Gebäude","Misc II",2,"correct","1",1,"correct",1,"KIRCHE ","KIRCHE","K",1034
"766",6,126,"couch","Sitzen","Möbel",1,"almostcorrect","1",1,"correctedtocorrect",1,"COIBackspaceUCHGBackspace ","COUCH","C",2507
"767",6,127,"cd","Filler","Filler",2,"correct","1",1,"correct",1,"CD ","CD","C",1614
"768",6,128,"tempel","Gebäude","Misc II",3,"almostcorrect","1",1,"alternative_corrected",1,"AKROPOLIS ","AKROPOLIS","A",2119
"769",6,129,"hocker","Sitzen","Möbel",2,"almostcorrect","1",1,"correctedtocorrect",1,"HOCHBackspaceBackspaceCKER ","HOCKER","H",1790
"770",6,130,"eule","Vögel","Tiere",3,"almostcorrect","1",1,"correctedtocorrect",1,"EULKEBackspaceBackspaceE ","EULE","E",1025
"771",6,131,"burg","Gebäude","Misc II",4,"correct","1",1,"correct",1,"BURG ","BURG","B",1577
"772",6,132,"bank","Sitzen","Möbel",3,"correct","1",1,"correct",1,"BANK ","BANK","B",1414
"773",6,133,"ente","Vögel","Tiere",4,"correct","1",1,"correct",1,"ENTE ","ENTE","E",979
"774",6,134,"schloss","Gebäude","Misc II",5,"almostcorrect","1",1,"correctedtocorrect",1,"SCHLOPBackspaceSS ","SCHLOSS","S",1660
"775",6,135,"tafel","Filler","Filler",3,"correct","1",1,"correct",1,"TAFEL ","TAFEL","T",1125
"776",6,136,"teppich","Filler","Filler",4,"correct","1",1,"correct",1,"TEPPICH ","TEPPICH","T",1643
"777",6,137,"stuhl","Sitzen","Möbel",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"TBackspaceSTUHL ","STUHL","T",975
"778",6,138,"pinsel","Filler","Filler",5,"correct","1",1,"correct",1,"PINSEL ","PINSEL","P",1574
"779",6,139,"strauss","Vögel","Tiere",5,"correct","1",1,"correct",1,"STRAUSS ","STRAUSS","S",1549
"780",6,140,"sessel","Sitzen","Möbel",5,"correct","1",1,"correct",1,"SESSEL ","SESSEL","S",1731
"781",6,141,"kelle","Kochen","Werkzeug",1,"correct","1",1,"correct",1,"KELLE ","KELLE","K",1211
"782",6,142,"kamera","Filler","Filler",1,"correct","1",1,"correct",1,"KAMERA ","KAMERA","K",1410
"783",6,143,"löwe","Raubtiere","Tiere",1,"almostcorrect","1",1,"correctedtocorrect",1,"LÖWWBackspaceWBackspaceE ","LÖWE","L",1254
"784",6,144,"ampel","Filler","Filler",2,"correct","1",1,"correct",1,"AMPEL ","AMPEL","A",1003
"785",6,145,"brosche","Schmuck","Kleidung",1,"almostcorrect","1",1,"alternative_corrected",1,"SCHMUCHBackspaceLBackspaceK ","SCHMUCK","S",1772
"786",6,146,"messer","Kochen","Werkzeug",2,"correct","1",1,"correct",1,"MESSER ","MESSER","M",1050
"787",6,147,"baby","Filler","Filler",3,"correct","1",1,"correct",1,"BABY ","BABY","B",1154
"788",6,148,"armband","Schmuck","Kleidung",2,"correct","1",1,"correct",1,"ARMBAND ","ARMBAND","A",1458
"789",6,149,"leopard","Raubtiere","Tiere",2,"almostcorrect","1",1,"alternative_corrected",1,"PUMA ","PUMA","P",3186
"790",6,150,"puppe","Filler","Filler",4,"correct","1",1,"correct",1,"PUPPE ","PUPPE","P",1328
"791",6,151,"fenster","Filler","Filler",5,"almostcorrect","1",1,"correctedtocorrect",1,"FENSEDRTBackspaceBackspaceBackspaceBackspaceTER ","FENSTER","F",1739
"792",6,152,"ring","Schmuck","Kleidung",3,"correct","1",1,"correct",1,"RING ","RING","R",1343
"793",6,153,"gabel","Kochen","Werkzeug",3,"correct","1",1,"correct",1,"GABEL ","GABEL","G",1359
"794",6,154,"tiger","Raubtiere","Tiere",3,"correct","1",1,"correct",1,"TIGER ","TIGER","T",1853
"795",6,155,"ohrring","Schmuck","Kleidung",4,"correct","1",1,"correct",1,"OHRRING ","OHRRING","O",1816
"796",6,156,"schneebesen","Kochen","Werkzeug",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"BBackspaceSCHNEEBESEN ","SCHNEEBESEN","B",2517
"797",6,157,"panther","Raubtiere","Tiere",4,"almostcorrect","1",1,"alternative_corrected",1,"PUMA ","PUMA","P",3635
"798",6,158,"kette","Schmuck","Kleidung",5,"correct","1",1,"correct",1,"KETTE ","KETTE","K",2793
"799",6,159,"löffel","Kochen","Werkzeug",5,"almostcorrect","1",1,"correctedtocorrect",1,"LÖFFEÖBackspaceL ","LÖFFEL","L",1178
"800",6,160,"bär","Raubtiere","Tiere",5,"almostcorrect","1",1,"correctedtocorrect",1,"BABackspaceÄR ","BÄR","B",1049
"801",7,1,"brokkoli","Gemüse","Lebensmittel",1,"correct","1",1,"correct",1,"BROKKOLIEnter","BROKKOLI","B",1264
"802",7,2,"arztkittel","Jacken","Kleidung",1,"almostcorrect","1",1,"alternative_corrected",1,"KITTELEnter","KITTEL","K",1419
"803",7,3,"streichholz","Filler","Filler",1,"correct","1",1,"correct",1,"STREICHHOLZEnter","STREICHHOLZ","S",1140
"804",7,4,"säge","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SÄGEEnter","SÄGE","S",1413
"805",7,5,"schwert","Filler","Filler",2,"correct","1",1,"correct",1,"SCHWERTEnter","SCHWERT","S",1330
"806",7,6,"cd","Filler","Filler",3,"correct","1",1,"correct",1,"CDEnter","CD","C",1291
"807",7,7,"besen","Bauernhof","Werkzeug",2,"correct","1",1,"correct",1,"BESENEnter","BESEN","B",980
"808",7,8,"brille","Filler","Filler",4,"correct","1",1,"correct",1,"BRILLEEnter","BRILLE","B",1024
"809",7,9,"gurke","Gemüse","Lebensmittel",2,"correct","1",1,"correct",1,"GURKEEnter","GURKE","G",941
"810",7,10,"axt","Bauernhof","Werkzeug",3,"correct","1",1,"correct",1,"AXTEnter","AXT","A",927
"811",7,11,"daunenweste","Jacken","Kleidung",2,"almostcorrect","1",1,"alternative_corrected",1,"WESTEEnter","WESTE","W",1048
"812",7,12,"karotte","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"KAROTTEEnter","KAROTTE","K",1050
"813",7,13,"fernglas","Filler","Filler",5,"correct","1",1,"correct",1,"FERNGLASEnter","FERNGLAS","F",1114
"814",7,14,"sakko","Jacken","Kleidung",3,"correct","1",1,"correct",1,"SAKKOEnter","SAKKO","S",2236
"815",7,15,"paprika","Gemüse","Lebensmittel",4,"correct","1",1,"correct",1,"PAPRIKAEnter","PAPRIKA","P",1108
"816",7,16,"sense","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"SENSEEnter","SENSE","S",1306
"817",7,17,"pelzmantel","Jacken","Kleidung",4,"correct","1",1,"correct",1,"PELZMANTELEnter","PELZMANTEL","P",1482
"818",7,18,"kartoffel","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"KARTOFFELEnter","KARTOFFEL","K",1073
"819",7,19,"schaufel","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"SCHAUFELEnter","SCHAUFEL","S",1373
"820",7,20,"kapuzenpulli","Jacken","Kleidung",5,"correct","1",1,"correct",1,"KAPUZENPULLIEnter","KAPUZENPULLI","K",1527
"821",7,21,"reh","Huftiere","Tiere",1,"correct","1",1,"correct",1,"REHEnter","REH","R",1211
"822",7,22,"tulpe","Blumen","Misc II",1,"correct","1",1,"correct",1,"TULPEEnter","TULPE","T",1179
"823",7,23,"kerze","Filler","Filler",1,"correct","1",1,"correct",1,"KERZEEnter","KERZE","K",1072
"824",7,24,"harfe","Instrumente","Misc I",1,"correct","1",1,"correct",1,"HARFEEnter","HARFE","H",1707
"825",7,25,"orchidee","Blumen","Misc II",2,"correct","1",1,"correct",1,"ORCHIDEEEnter","ORCHIDEE","O",1129
"826",7,26,"mülleimer","Filler","Filler",2,"almostcorrect","1",1,"correctedtocorrect",1,"MÜLLEIMREBackspaceBackspaceEREnter","MÜLLEIMER","M",1054
"827",7,27,"schlagzeug","Instrumente","Misc I",2,"correct","1",1,"correct",1,"SCHLAGZEUGEnter","SCHLAGZEUG","S",1316
"828",7,28,"kamel","Huftiere","Tiere",2,"correct","1",1,"correct",1,"KAMELEnter","KAMEL","K",945
"829",7,29,"ventilator","Filler","Filler",3,"correct","1",1,"correct",1,"VENTILATOREnter","VENTILATOR","V",1140
"830",7,30,"sonnenblume","Blumen","Misc II",3,"correct","1",1,"correct",1,"SONNENBLUMEEnter","SONNENBLUME","S",959
"831",7,31,"schaf","Huftiere","Tiere",3,"almostcorrect","1",1,"correctedtocorrect",1,"SCHFBackspaceAFEnter","SCHAF","S",946
"832",7,32,"geige","Instrumente","Misc I",3,"correct","1",1,"correct",1,"GEIGEEnter","GEIGE","G",1070
